Record_ID,Campaign_Number,Make,Model,Model_Year,Component,Manufacturer_Campaign_Number,Recall_Type_Code,Potential_Units_Affected,Owner_Notify_Date,Report_Received_Date,Influenced_By,Summary,Consequence,Remedy,Notes,Do_Not_Drive,Park_Outside,Source_File,Source_Zip,Source_URL,Source_ID,Dictionary_File,Snapshot_Date,Metric_Label,Units_Note
219259,22V050000,TESLA,MODEL 3,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219260,22V050000,TESLA,MODEL 3,2022,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219249,22V050000,TESLA,MODEL S,2021,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219250,22V050000,TESLA,MODEL S,2021,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219261,22V050000,TESLA,MODEL S,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219262,22V050000,TESLA,MODEL S,2022,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219255,22V050000,TESLA,MODEL X,2021,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219256,22V050000,TESLA,MODEL X,2021,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219263,22V050000,TESLA,MODEL X,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219264,22V050000,TESLA,MODEL X,2022,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219265,22V050000,TESLA,MODEL Y,2020,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219266,22V050000,TESLA,MODEL Y,2020,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219251,22V050000,TESLA,MODEL Y,2021,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219252,22V050000,TESLA,MODEL Y,2021,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219257,22V050000,TESLA,MODEL Y,2022,ELECTRICAL SYSTEM:SOFTWARE,SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
219258,22V050000,TESLA,MODEL Y,2022,"VISIBILITY:DEFROSTER/DEFOGGER/HVAC SYSTEM:AIR HANDLER/CHAMBER, DUCTS, AND VALVES",SB-22-18-002,V,26681,2022-04-01,2022-02-02,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2021-2022 Model 3, Model S, Model X, and 2020-2022 Model Y vehicles.  A software error may cause a valve in the heat pump to open unintentionally and trap the refrigerant inside the evaporator, resulting in decreased defrosting performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 103, ""Windshield Defrosting and Defogging Systems.""","Decreased defrosting performance may reduce the driver's visibility, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update, free of charge.  Owner notification letters were mailed April 1, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-18-002.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
214859,22V063000,TESLA,MODEL 3,2017,FORWARD COLLISION AVOIDANCE: WARNINGS:EXTERNAL/PEDESTRIAN ALERT,SB-22-00-003,V,578607,2022-04-12,2022-02-04,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
214860,22V063000,TESLA,MODEL 3,2017,ELECTRICAL SYSTEM:SOFTWARE,SB-22-00-003,V,578607,2022-04-12,2022-02-04,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
214861,22V063000,TESLA,MODEL 3,2018,FORWARD COLLISION AVOIDANCE: WARNINGS:EXTERNAL/PEDESTRIAN ALERT,SB-22-00-003,V,578607,2022-04-12,2022-02-04,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
214862,22V063000,TESLA,MODEL 3,2018,ELECTRICAL SYSTEM:SOFTWARE,SB-22-00-003,V,578607,2022-04-12,2022-02-04,OVSC,"Tesla, Inc. (Tesla) is recalling certain 2020-2022 Model S, Model X, Model Y, and 2017-2022 Model 3 vehicles.  The Boombox function allows sounds to be played through an external speaker while the vehicle is in motion, which may obscure the Pedestrian Warning System (PWS) sounds.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 141, ""Minimum Sound Requirements for Hybrid and Electric Vehicles.""","Pedestrians may be unaware of an approaching vehicle if the PWS sounds are obscured, increasing the risk of a crash.","Tesla will perform an over-the-air (OTA) software update that will disable the Boombox functionality when the vehicle is in Drive, Neutral and Reverse modes, free of charge.  Owner notification letters are expected to be mailed April 5, 2022.  Owners may contact Tesla customer service at 1-877-798-3752.  Tesla's number for this recall is SB-22-00-003.  Note: This recall has been superseded by Recall 22V-235.  Tesla's number for the new recall is SB-22-00-003.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",No,No,FLAT_RCL_POST_2010.zip::FLAT_RCL_POST_2010.txt,FLAT_RCL_POST_2010.zip,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,SRC-NHTSA-001,RCL.txt,2026-08-07,reported,POTAFF = potential units affected as reported to NHTSA; not confirmed repairs completed
